uploads,subscribers,video_views,social_blade_rank,subscriber_rank,video_views_rank,country_rank,channel_type_rank,subscribers_last_30_days,video_views_last_30_days,percentage_subscribed_last_30_days,percentage_video_views_last_30_days,average_views_per_video,average_views_per_subscriber,channel_age,average_views_per_day
70.0,2340.0,1504393.0,809761.0,11950.0,2622643.0,82.0,4235.0,,5051.0,,0.0033575003340217614,21491.32857142857,642.9029914529915,,
8.0,369.0,342135.0,809952.0,13918.0,3687385.0,264.0,5368.0,9.0,4854.0,0.024390243902439025,0.014187382173703363,42766.875,927.1951219512196,,
21289.0,4220.0,4767203.0,810246.0,10237.0,1374438.0,58.0,3420.0,10.0,4431.0,0.002369668246445498,0.0009294758372991458,223.92799098125792,1129.6689573459716,,
223.0,737.0,2408714.0,811199.0,13549.0,2084076.0,173.0,4522.0,3.0,3039.0,0.004070556309362279,0.0012616690898130704,10801.40807174888,3268.268656716418,,
411.0,2810.0,1219588.0,807281.0,11497.0,2849157.0,72.0,5260.0,20.0,7424.0,0.0071174377224199285,0.006087301613331715,2967.367396593674,434.0170818505338,,
106.0,649.0,70835.0,810782.0,13639.0,3958123.0,192.0,6941.0,18.0,3383.0,0.02773497688751926,0.04775887626173502,668.2547169811321,109.14483821263482,,
12.0,210.0,37277.0,810901.0,14077.0,3991930.0,334.0,,22.0,3779.0,0.10476190476190476,0.10137618370577031,3106.4166666666665,177.5095238095238,,
9.0,71.0,55936.0,811133.0,14217.0,3973359.0,423.0,,9.0,3523.0,0.1267605633802817,0.06298269450800915,6215.111111111111,787.830985915493,,
89.0,1040.0,1069576.0,811063.0,13245.0,2979300.0,130.0,3822.0,,3710.0,,0.0034686642183444655,12017.707865168539,1028.4384615384615,,
9.0,2130.0,486254.0,811075.0,12157.0,3543004.0,90.0,4293.0,10.0,3703.0,0.004694835680751174,0.007615361518876966,54028.22222222222,228.28826291079812,,
334.0,2360000.0,2132338375.0,226.0,1094.0,4702.0,28.0,599.0,410000.0,481765000.0,0.17372881355932204,0.2259327157679653,6384246.631736527,903.5332097457627,,
184.0,260000.0,282055703.0,677.0,2032.0,46089.0,396.0,1472.0,,250964000.0,,0.8897675080868689,1532911.4293478262,1084.8296269230768,,
420.0,8230000.0,2011720406.0,1121.0,504.0,4944.0,3.0,96.0,730000.0,194799000.0,0.08869987849331713,0.09683204456196186,4789810.49047619,244.43747339003644,,
94.0,4100000.0,2183923620.0,2539.0,908.0,4339.0,12.0,416.0,160000.0,117194000.0,0.03902439024390244,0.05366213311068086,23233230.0,532.6642975609756,,
177.0,226000.0,136454651.0,2761.0,2094.0,80747.0,444.0,,151000.0,74374000.0,0.668141592920354,0.5450455477695663,770930.231638418,603.7816415929203,,
1702.0,17700000.0,9017552636.0,3225.0,238.0,526.0,1.0,125.0,100000.0,112634000.0,0.005649717514124294,0.012490528699587621,5298209.539365453,509.46625062146893,,
14810.0,2710000.0,1468110586.0,6801.0,1048.0,7168.0,20.0,170.0,50000.0,51815000.0,0.01845018450184502,0.035293662816760045,99129.68170155301,541.7382236162362,,
472.0,2360000.0,952052813.0,6746.0,1088.0,12439.0,26.0,587.0,100000.0,68307000.0,0.0423728813559322,0.07174707019115756,2017061.0444915255,403.4122088983051,,
1044.0,6590000.0,5678566941.0,7340.0,652.0,1128.0,4.0,151.0,30000.0,60806000.0,0.004552352048558422,0.01070798330490263,5439240.364942528,861.6945282245827,,
1645.0,10700000.0,4326117056.0,6780.0,308.0,1678.0,2.0,57.0,200000.0,63179000.0,0.018691588785046728,0.014604089344363778,2629858.392705167,404.31000523364486,,
204.0,274000.0,157710336.0,9124.0,2031.0,88556.0,395.0,1471.0,63000.0,51709000.0,0.22992700729927007,0.3278732473184256,773089.8823529412,575.5851678832116,,
270.0,195000.0,91326576.0,8821.0,2125.0,144254.0,469.0,,82000.0,49162000.0,0.4205128205128205,0.5383099000667669,338246.5777777778,468.3414153846154,,
438.0,3000000.0,1116773962.0,12438.0,1022.0,10077.0,17.0,529.0,120000.0,38463000.0,0.04,0.03444116831943114,2549712.2420091326,372.25798733333335,,
496.0,507000.0,370672953.0,10323.0,1775.0,35495.0,224.0,1501.0,78000.0,46603000.0,0.15384615384615385,0.12572538574186176,747324.5020161291,731.1103609467456,,
4143.0,1310000.0,437930188.0,9512.0,1198.0,29574.0,58.0,699.0,90000.0,46605000.0,0.06870229007633588,0.10642107184444659,105703.64180545499,334.2978534351145,,
528.0,1770000.0,1095906821.0,10432.0,1149.0,10308.0,38.0,917.0,70000.0,47080000.0,0.03954802259887006,0.042959856712124614,2075581.1003787878,619.1563960451978,,
950.0,951000.0,829370597.0,11543.0,1292.0,14548.0,84.0,781.0,34000.0,44380000.0,0.035751840168243953,0.05351045740050512,873021.6810526316,872.1036771819138,,
965.0,4920000.0,1437165163.0,13032.0,822.0,7376.0,8.0,600.0,70000.0,34942000.0,0.014227642276422764,0.024313141523038713,1489290.3243523317,292.1067404471545,,
233.0,820000.0,862142129.0,10762.0,1436.0,14034.0,106.0,,31000.0,54660000.0,0.03780487804878049,0.06340021924621665,3700180.811158798,1051.3928402439024,,
659.0,5980000.0,3165060380.0,12771.0,715.0,2619.0,5.0,173.0,60000.0,39918000.0,0.010033444816053512,0.012612081669039123,4802823.034901366,529.2743110367893,,
74.0,516000.0,44719297.0,14187.0,1778.0,267513.0,227.0,,274000.0,25858000.0,0.5310077519379846,0.5782291255607171,604314.8243243244,86.66530426356589,,
845.0,143000.0,228964723.0,16084.0,2189.0,58023.0,511.0,1863.0,15000.0,27953000.0,0.1048951048951049,0.12208430903130872,270964.1692307692,1601.1519090909092,,
74.0,251000.0,59226356.0,10934.0,2084.0,231143.0,435.0,,200000.0,50270000.0,0.796812749003984,0.8487775273562331,800356.1621621621,235.96157768924303,,
240.0,743000.0,418234913.0,13326.0,1519.0,30950.0,137.0,1006.0,76000.0,36258000.0,0.10228802153432032,0.08669290600328242,1742645.4708333334,562.9002866756393,,
264.0,4350.0,79781747.0,14060.0,10152.0,161402.0,1999.0,2307.0,110.0,33945000.0,0.02528735632183908,0.42547326019321186,302203.5871212121,18340.631494252873,,
98072.0,2090000.0,1934189370.0,16612.0,1115.0,5068.0,30.0,311.0,30000.0,30308000.0,0.014354066985645933,0.015669613570464407,19722.136491557223,925.4494593301436,,
1427.0,261000.0,493332543.0,18282.0,2032.0,25894.0,396.0,1741.0,4000.0,26775000.0,0.01532567049808429,0.054273735596639935,345713.06447091803,1890.163,,
1355.0,2630000.0,945632963.0,20704.0,1056.0,12306.0,22.0,563.0,100000.0,22544000.0,0.03802281368821293,0.02384011649560063,697884.1055350554,359.5562596958175,,
781.0,78700.0,636998662.0,18105.0,2586.0,19425.0,735.0,1354.0,1100.0,25793000.0,0.01397712833545108,0.04049145082819656,815619.2855313701,8094.010952986023,,
3758.0,33000.0,27830449.0,18121.0,3612.0,373480.0,1180.0,2449.0,700.0,973724.0,0.021212121212121213,0.03498772154197009,7405.654337413518,843.3469393939394,,
61.0,353000.0,119011623.0,17333.0,1938.0,109867.0,321.0,,71000.0,26144000.0,0.20113314447592068,0.21967602273603143,1951010.213114754,337.1434079320113,,
457.0,86700.0,72400274.0,11314.0,2874.0,226079.0,945.0,,58300.0,46674000.0,0.6724336793540946,0.6446660685289671,158425.10722100656,835.0665974625144,,
266.0,3990000.0,2903661221.0,22270.0,916.0,2960.0,13.0,426.0,20000.0,18602000.0,0.005012531328320802,0.006406394749313629,10916019.62781955,727.7346418546366,,
158.0,198000.0,272642401.0,25315.0,2108.0,48226.0,456.0,,10000.0,17995000.0,0.050505050505050504,0.06600220631126265,1725584.8164556962,1376.9818232323232,,
408.0,4320000.0,1469757067.0,18843.0,884.0,6965.0,10.0,273.0,100000.0,6182000.0,0.023148148148148147,0.0042061372854075895,3602345.7524509802,340.22154328703704,,
113.0,0.0,212606132.0,20260.0,14285.0,61258.0,3351.0,5258.0,,22543000.0,,0.10603174888671603,1881470.1946902655,inf,,
1114.0,4950000.0,1958655882.0,19593.0,820.0,4995.0,7.0,232.0,60000.0,25756000.0,0.012121212121212121,0.013149834147333901,1758218.9245960503,395.68805696969696,,
256.0,891000.0,850537022.0,23962.0,1350.0,13977.0,90.0,,23000.0,19851000.0,0.025813692480359147,0.023339372051461388,3322410.2421875,954.5870056116722,,
65.0,161000.0,59623060.0,18733.0,2159.0,210114.0,494.0,799.0,22000.0,25555000.0,0.13664596273291926,0.4286093333686664,917277.8461538461,370.3295652173913,,
435.0,273000.0,316432124.0,20682.0,2021.0,41488.0,386.0,,20000.0,22954000.0,0.07326007326007326,0.07254004337435728,727430.1701149425,1159.0920293040292,,
12102.0,63300.0,332511165.0,22446.0,2778.0,39305.0,879.0,1866.0,300.0,22011000.0,0.004739336492890996,0.0661962734394197,27475.720128904315,5252.940995260664,,
111.0,139000.0,37237973.0,21350.0,2208.0,306482.0,521.0,,70900.0,21713000.0,0.5100719424460431,0.5830875917977598,335477.23423423426,267.89908633093523,,
1062.0,26700.0,24018617.0,21875.0,4211.0,427862.0,1251.0,,4500.0,4813000.0,0.16853932584269662,0.20038622540173734,22616.400188323918,899.5736704119851,,
627.0,14600.0,22446699.0,22838.0,6211.0,443130.0,1374.0,,400.0,906703.0,0.0273972602739726,0.0403936008586385,35800.15789473684,1537.4451369863013,,
897.0,4180000.0,2207286027.0,22868.0,898.0,4240.0,11.0,286.0,50000.0,22947000.0,0.011961722488038277,0.010396024674331887,2460742.5050167223,528.0588581339713,,
539.0,196000.0,373937328.0,23186.0,2109.0,34392.0,457.0,1396.0,2000.0,17490000.0,0.01020408163265306,0.046772543660043485,693761.2764378479,1907.8435102040817,,
388.0,22900.0,32235676.0,37128.0,4653.0,332600.0,1289.0,,4000.0,7632000.0,0.17467248908296942,0.23675631930287425,83081.63917525773,1407.671441048035,,
2556.0,1730000.0,233897690.0,20039.0,1153.0,56195.0,40.0,648.0,100000.0,25327000.0,0.057803468208092484,0.10828238620056486,91509.26838810641,135.20097687861272,,
1446.0,157000.0,560059832.0,23991.0,2163.0,22382.0,496.0,1845.0,2000.0,19784000.0,0.012738853503184714,0.035324797226307776,387316.6196403873,3567.260076433121,,
229.0,28100.0,32954597.0,33038.0,4096.0,334427.0,1241.0,,7100.0,8484000.0,0.2526690391459075,0.2574451145617105,143906.53711790394,1172.761459074733,,
174.0,61200.0,55687409.0,26351.0,2864.0,219370.0,937.0,,21100.0,17492000.0,0.34477124183006536,0.3141105020705848,320042.5804597701,909.9249836601307,,
1983.0,161000.0,174368412.0,26377.0,2159.0,75593.0,494.0,,12000.0,19378000.0,0.07453416149068323,0.11113251407026635,87931.6248108926,1083.0336149068323,,
623.0,364000.0,365719152.0,26515.0,1918.0,35515.0,309.0,1636.0,13000.0,17911000.0,0.03571428571428571,0.04897473895487978,587029.1364365971,1004.7229450549451,,
1686.0,598000.0,1512600096.0,27527.0,1663.0,6904.0,177.0,1142.0,4000.0,19668000.0,0.006688963210702341,0.013002775850676662,897153.0818505338,2529.4315986622073,,
306.0,204000.0,131757739.0,31233.0,2104.0,99014.0,452.0,,20000.0,15664000.0,0.09803921568627451,0.1188848573061807,430580.8464052288,645.8712696078431,,
1077.0,1800000.0,686352291.0,33108.0,1145.0,17811.0,37.0,913.0,20000.0,14071000.0,0.011111111111111112,0.02050113357893636,637281.6072423399,381.3068283333333,,
441.0,355000.0,211288744.0,31139.0,1927.0,62352.0,316.0,1378.0,13000.0,16061000.0,0.036619718309859155,0.07601446104483446,479112.79818594106,595.1795605633803,,
6613.0,841000.0,625254278.0,35425.0,1405.0,19782.0,101.0,1155.0,12000.0,12147000.0,0.014268727705112961,0.019427296105601375,94549.263269318,743.4652532699167,,
3347.0,213000.0,427002507.0,37108.0,2090.0,30004.0,440.0,1663.0,6000.0,13476000.0,0.028169014084507043,0.03155953367739829,127577.68359725126,2004.7066056338028,,
177.0,175000.0,81342442.0,34985.0,2141.0,155710.0,480.0,1419.0,18000.0,14838000.0,0.10285714285714286,0.18241399735700092,459561.81920903956,464.81395428571426,,
405.0,209000.0,286240495.0,36881.0,2095.0,45774.0,445.0,1668.0,8000.0,13736000.0,0.03827751196172249,0.04798761964130896,706766.6543209876,1369.5717464114832,,
2041.0,16700.0,15678906.0,131607.0,5779.0,601877.0,1355.0,,2000.0,2829000.0,0.11976047904191617,0.18043350728679666,7681.972562469377,938.8566467065868,,
207.0,91800.0,58237830.0,44067.0,2447.0,205543.0,632.0,1238.0,9300.0,8512000.0,0.10130718954248366,0.1461592919928507,281342.17391304346,634.3990196078431,,
160.0,7650.0,184163210.0,31369.0,8275.0,71359.0,1670.0,2642.0,320.0,16560000.0,0.04183006535947712,0.08992023976993016,1151020.0625,24073.62222222222,,
167.0,40500.0,17605660.0,72879.0,3327.0,546033.0,1111.0,,9000.0,2035000.0,0.2222222222222222,0.11558782800531194,105423.1137724551,434.7076543209877,,
647.0,506000.0,176400766.0,37748.0,1772.0,74421.0,222.0,1231.0,30000.0,13368000.0,0.05928853754940711,0.07578198384920845,272644.1514683153,348.61811462450595,,
199.0,34900.0,13612036.0,37548.0,3498.0,654540.0,1161.0,,34900.0,13593000.0,1.0,0.9986015317620377,68402.19095477388,390.0296848137536,,
41.0,25800.0,23058583.0,38160.0,4257.0,432408.0,1256.0,2539.0,,,,,562404.4634146341,893.7435271317829,,
3110.0,1500000.0,686247197.0,38246.0,1177.0,17822.0,49.0,671.0,30000.0,13573000.0,0.02,0.0197785871612092,220658.26270096464,457.49813133333333,,
50.0,17100.0,12777358.0,39549.0,5631.0,682971.0,1348.0,,17100.0,12777000.0,1.0,0.9999719816882332,255547.16,747.213918128655,,
58.0,14500.0,13611233.0,46233.0,6211.0,654938.0,1374.0,,5570.0,6224000.0,0.38413793103448274,0.45726937449384636,234676.43103448275,938.705724137931,,
549.0,228000.0,189167808.0,39707.0,2074.0,69381.0,427.0,1650.0,12000.0,12996000.0,0.05263157894736842,0.06870090708034213,344567.956284153,829.6833684210526,,
971.0,1890000.0,806112124.0,40875.0,1137.0,15138.0,35.0,778.0,20000.0,24177000.0,0.010582010582010581,0.029992105663951035,830187.5633367662,426.51435132275134,,
394.0,28500.0,118251417.0,40988.0,3960.0,107286.0,1224.0,2258.0,1900.0,11887000.0,0.06666666666666667,0.10052310831928551,300130.5,4149.17252631579,,
249.0,880000.0,233992759.0,41414.0,1368.0,56190.0,94.0,994.0,40000.0,12194000.0,0.045454545454545456,0.05211272371039482,939729.9558232932,265.9008625,,
515.0,573000.0,182787118.0,41985.0,1696.0,72150.0,188.0,1429.0,30000.0,11580000.0,0.05235602094240838,0.06335238569711461,354926.4427184466,319.00020593368237,,
152.0,67600.0,117428584.0,40923.0,2731.0,109898.0,842.0,,4000.0,12104000.0,0.05917159763313609,0.10307541475591667,772556.4736842106,1737.1092307692309,,
579.0,927000.0,183650184.0,36336.0,1316.0,71570.0,87.0,1073.0,43000.0,13772000.0,0.04638619201725998,0.07499039587131587,317185.1191709844,198.11238834951456,,
13015.0,1070000.0,556613527.0,38187.0,1226.0,22447.0,74.0,316.0,20000.0,12389000.0,0.018691588785046728,0.02225781336428067,42767.0785247791,520.1995579439252,,
45067.0,5400000.0,1690924532.0,42385.0,773.0,5990.0,6.0,551.0,10000.0,11864000.0,0.001851851851851852,0.007016280014559514,37520.23724676593,313.1341725925926,,
260.0,25100.0,91832866.0,40893.0,4343.0,136860.0,1266.0,2639.0,200.0,10574000.0,0.00796812749003984,0.11514396164005161,353203.3307692308,3658.679920318725,,
1878.0,63500.0,45772438.0,42233.0,2805.0,255386.0,898.0,,16200.0,11955000.0,0.2551181102362205,0.2611833785213713,24372.970181043664,720.8257952755905,,
204.0,485000.0,212391942.0,52659.0,1787.0,61523.0,232.0,1246.0,11000.0,8105000.0,0.02268041237113402,0.038160581440514346,1041136.9705882353,437.9215298969072,,
802.0,2680000.0,1094132387.0,47285.0,1051.0,10256.0,21.0,698.0,10000.0,10204000.0,0.0037313432835820895,0.00932611091787378,1364254.8466334164,408.258353358209,,
1302.0,117000.0,399333327.0,47879.0,2241.0,32208.0,535.0,1477.0,2000.0,10239000.0,0.017094017094017096,0.025640234129519573,306707.62442396313,3413.1053589743588,,
739.0,185000.0,118423563.0,38498.0,2143.0,116745.0,482.0,,32000.0,23150000.0,0.17297297297297298,0.1954847448729439,160248.39377537213,640.1273675675676,,
861.0,34200.0,15842355.0,43941.0,3719.0,607920.0,1194.0,,27400.0,11457000.0,0.8011695906432749,0.7231879351270691,18399.94773519164,463.2267543859649,,
79.0,307000.0,16874971.0,45783.0,1979.0,552534.0,351.0,1692.0,1000.0,10907000.0,0.003257328990228013,0.6463418514911818,213607.22784810126,54.967332247557,,
13709.0,3690000.0,1980767465.0,46251.0,949.0,4920.0,15.0,722.0,10000.0,10782000.0,0.0027100271002710027,0.00544334465832919,144486.6485520461,536.7933509485094,,
4372.0,308000.0,137319244.0,43059.0,1979.0,94061.0,351.0,1692.0,12000.0,10482000.0,0.03896103896103896,0.07633307389895039,31408.793229643183,445.8417012987013,,
719.0,44300.0,288785614.0,47223.0,3218.0,45291.0,1065.0,2506.0,,9018000.0,,0.031227317299815358,401648.97635605006,6518.862618510158,,
112.0,27100.0,11364621.0,45521.0,4179.0,761790.0,1249.0,,3800.0,1562000.0,0.14022140221402213,0.13744409074442518,101469.83035714286,419.35870848708487,,
1213.0,193000.0,142004546.0,59730.0,2112.0,91260.0,460.0,1557.0,8000.0,7671000.0,0.04145077720207254,0.05401939737901067,117068.87551525145,735.7748497409326,,
919.0,1720000.0,310915931.0,60000.0,1154.0,41836.0,41.0,922.0,20000.0,7516000.0,0.011627906976744186,0.024173737176561724,338319.837867247,180.7650761627907,,
145.0,99900.0,85918362.0,74579.0,2332.0,143564.0,555.0,1664.0,4600.0,4040000.0,0.04604604604604605,0.04702138059848022,592540.4275862069,860.0436636636637,,
2659.0,645000.0,132567707.0,47057.0,1617.0,97804.0,164.0,603.0,25000.0,10960000.0,0.03875968992248062,0.08267473465464707,49856.22677698383,205.53132868217054,,
1488.0,150000.0,148040345.0,45981.0,2174.0,87958.0,504.0,,11000.0,11504000.0,0.07333333333333333,0.07770854627500362,99489.47916666667,986.9356333333334,,
46884.0,1670000.0,535012416.0,48302.0,1160.0,23611.0,44.0,352.0,10000.0,13898000.0,0.005988023952095809,0.025976967233597808,11411.40721781418,320.36671616766466,,
189.0,98600.0,112444664.0,50328.0,2367.0,113943.0,581.0,,9300.0,9399000.0,0.09432048681541583,0.08358778145310657,594945.3121693122,1140.4124137931035,,
437.0,35000.0,9971902.0,49545.0,3481.0,821020.0,1158.0,,35000.0,9972000.0,1.0,1.0000098276136287,22818.99771167048,284.91148571428573,,
1574.0,203000.0,86744051.0,248372.0,2100.0,142390.0,1.0,1379.0,1000.0,1184000.0,0.0049261083743842365,0.013649351008520457,55110.57878017789,427.3105960591133,,
992.0,75100.0,36413788.0,332561.0,2632.0,299609.0,2.0,2036.0,1500.0,720591.0,0.019973368841544607,0.019788960159816387,36707.44758064516,484.8706790945406,,
24.0,5480.0,397465.0,473985.0,9357.0,3634223.0,11.0,,5480.0,396909.0,1.0,0.9986011346911049,16561.041666666668,72.5301094890511,,
644.0,71800.0,63983175.0,550174.0,2671.0,185422.0,3.0,2067.0,200.0,270742.0,0.002785515320334262,0.004231456160154603,99352.75621118012,891.1305710306407,,
28.0,3650.0,1219078.0,724817.0,10753.0,2860331.0,15.0,3922.0,310.0,88792.0,0.08493150684931507,0.07283537230595581,43538.5,333.99397260273975,,
140.0,8950.0,1258220.0,725651.0,7789.0,2820705.0,6.0,2383.0,490.0,78647.0,0.054748603351955305,0.06250655688194433,8987.285714285714,140.5832402234637,,
80.0,8460.0,2285540.0,773915.0,7946.0,2146621.0,8.0,2838.0,140.0,37728.0,0.016548463356973995,0.016507258678474232,28569.25,270.1583924349882,,
37.0,3420.0,1451410.0,780880.0,10930.0,2662892.0,16.0,4549.0,80.0,26554.0,0.023391812865497075,0.018295312833727203,39227.2972972973,424.3888888888889,,
45.0,5330.0,668273.0,782175.0,9436.0,3365898.0,12.0,3597.0,130.0,30695.0,0.024390243902439025,0.0459318272622117,14850.511111111111,125.37954971857411,,
221.0,12000.0,1309239.0,782889.0,6944.0,2778389.0,5.0,3246.0,500.0,30508.0,0.041666666666666664,0.02330208617372382,5924.158371040724,109.10325,,
35.0,7320.0,1457569.0,787863.0,8383.0,2660224.0,9.0,3329.0,130.0,25974.0,0.017759562841530054,0.017820082617015044,41644.828571428574,199.1214480874317,,
10.0,1490.0,370521.0,787527.0,12815.0,3663171.0,29.0,,90.0,27325.0,0.06040268456375839,0.07374750688894827,37052.1,248.6718120805369,,
373.0,3370.0,1166957.0,799312.0,10976.0,2894746.0,17.0,3343.0,50.0,14043.0,0.01483679525222552,0.012033862430235218,3128.5710455764074,346.2780415430267,,
446.0,2610.0,367003.0,798227.0,11717.0,3664612.0,19.0,,170.0,16566.0,0.06513409961685823,0.04513859559731119,822.8766816143498,140.61417624521073,,
244.0,1880.0,256302.0,801415.0,12415.0,3774054.0,24.0,5877.0,80.0,12346.0,0.0425531914893617,0.04816973726307247,1050.4180327868853,136.33085106382978,,
19.0,2380.0,180290.0,801894.0,11921.0,3850435.0,21.0,,100.0,12858.0,0.04201680672268908,0.07131843141605192,9488.947368421053,75.75210084033614,,
1397.0,4620.0,504163.0,799827.0,9949.0,3527969.0,13.0,2120.0,100.0,16358.0,0.021645021645021644,0.03244585580457114,360.8897637795276,109.12619047619047,,
1077.0,274.0,258574.0,806118.0,14013.0,3770961.0,76.0,7315.0,6.0,6662.0,0.021897810218978103,0.02576438466357793,240.08727948003715,943.7007299270073,,
3.0,1340.0,418019.0,805226.0,12955.0,3612135.0,30.0,6304.0,30.0,9218.0,0.022388059701492536,0.02205162923216409,139339.66666666666,311.9544776119403,,
18.0,1060.0,159152.0,808791.0,13225.0,3870287.0,35.0,,40.0,5718.0,0.03773584905660377,0.03592791796521564,8841.777777777777,150.1433962264151,,
8.0,1900.0,144528.0,808677.0,12395.0,3884971.0,23.0,5137.0,50.0,5803.0,0.02631578947368421,0.04015138935016052,18066.0,76.06736842105263,,
23.0,631.0,111530.0,810042.0,13661.0,3917851.0,56.0,,24.0,4876.0,0.03803486529318542,0.04371917869631489,4849.130434782609,176.75118858954042,,
86.0,733.0,83731.0,810324.0,13561.0,3945924.0,44.0,5011.0,43.0,4675.0,0.058663028649386086,0.05583356224098601,973.6162790697674,114.23055934515689,,
